stop_id,stop_name,stop_lat,stop_lon
"de:05766:2494:0:2","B.S-Schötmar, Mühlenweg","52.068711932068","8.74482979753559"
"de:05766:2495:0:1","Lemgo, E.-Kämpfer-Straße","52.0261881907266","8.89398606733156"
"de:05766:2496:0:1","Lemgo, Ostschule","52.0277745106174","8.91312916603881"
"de:05766:2496:0:2","Lemgo, Ostschule","52.0277910920613","8.91312916603881"
"de:05766:2497:0:1","Le-Trophagen, Heidensche Str alle Ri","51.9960208274764","8.8628414764268"
"de:05766:2499:0:1","Lemgo, A-Hermann-Franke-Sch Ri Sta","52.0256409802202","8.9102904897406"
"de:05766:2500:71:704","Lemgo, Bahnhof","52.0225786887675","8.89439030920947"
"de:05766:2500:71:798","Lemgo, Bahnhof","52.0225178830237","8.89403996624862"
"de:05766:2501:0:1","Lemgo, Rampendal Ri Wai","52.0276639675013","8.89531557395225"
"de:05766:2502:0:1","Lemgo, Waisenhausplatz Ri Pap","52.0274981523147","8.90122648852257"
"de:05766:2503:0:1","Lemgo, Papenstraße Ri Stw/Bism","52.0273710269219","8.90514314316188"
"de:05766:2504:0:1","Lemgo, Stadtwerke Ri KWS","52.0304772047922","8.9062480709615"
"de:05766:2504:0:2","Lemgo, Stadtwerke Ri Ost","52.0304772047922","8.9062480709615"
"de:05766:2505:0:1","Lemgo, Kleiststraße Ri Ges","52.0321517983581","8.90697570634174"
"de:05766:2505:0:2","Lemgo, Kleiststraße Ri Sta","52.0321628515726","8.90702960525879"
"de:05766:2506:0:1","Lemgo, Pideritstraße","52.0319031003088","8.90393041752815"
"de:05766:2506:0:2","Lemgo, Pideritstraße","52.0319031003088","8.90393041752815"
"de:05766:2508:0:1","Lemgo, Klinikum Ri Al","52.0379654119279","8.90258294460178"
"de:05766:2508:0:2","Lemgo, Klinikum Ri Le","52.0379654119279","8.90252904568473"
"de:05766:2509:0:1","Lemgo, Quelle Ri Al","52.0450987658474","8.9031578663837"
"de:05766:2509:0:2","Lemgo, Quelle Ri Le","52.0450711408013","8.90313990007802"
"de:05766:2510:0:1","Lemgo, Abzw. Lüerdissen Ri Que","52.0533136969093","8.90817046566978"
"de:05766:2511:0:1","Lemgo, Abzw. Buchenstraße","52.0584286205935","8.90720926831564"
"de:05766:2511:0:2","Lemgo, Abzw. Buchenstraße","52.0584341439526","8.90722723462133"
"de:05766:2512:0:1","Le-Oberluhe","52.06284156682","8.90991319732122"
"de:05766:2512:0:2","Le-Oberluhe","52.062830521191","8.90994014677975"
"de:05766:2575:0:1","Lemgo, Ostertor","52.0280121773919","8.90676909382636"
"de:05766:2604:0:1","Lemgo, M.-Kabaker-Str","52.0174873033856","8.89598931041543"
"de:05766:2632:0:1","Lemgo, Konsul-Wolff-Straße Ri Kli/RWS","52.0334007943091","8.90340041151045"
"de:05766:2632:0:2","Lemgo, Konsul-Wolff-Straße Ri Stw","52.0333897414006","8.90340939466329"
"de:05766:2633:0:1","Lemgo, Bismarckstraße Ri Sta","52.0267851400065","8.91148524906865"
"de:05766:2633:0:2","Lemgo, Bismarckstraße Ri Reg","52.0267353945375","8.91155711429139"
"de:05766:2634:0:1","Lemgo, Regenstor alle Ri","52.0252374772752","8.90745181344239"
"de:05766:2635:0:1","Lemgo, Stiftstraße alle Ri","52.0260997531185","8.89748949694012"
"de:05766:2637:0:1","Lemgo, Mozartstraße Ri Kon","52.0357273707247","8.89743559802306"
"de:05766:2637:0:2","Lemgo, Mozartstraße Ri Gos","52.0357328968904","8.89743559802306"
"de:05766:2694:0:1","B.S-Schötmar, Lagesche Str. 81 Ri Höh","52.0593896748037","8.76032573618881"
"de:05766:2694:0:2","B.S-Schötmar, Lagesche Str. 81 Ri ZOB","52.0594504304095","8.76032573618881"
"de:05766:2695:0:1","Lemgo, Topehlenweg","52.0208595126866","8.88803023699702"
"de:05766:2696:0:1","Lemgo, Trophagener Weg","52.0194222086595","8.88760802881343"
"de:05766:2698:0:1","Dt-Hohenloh, Boelckestraße Ri Bf","51.9414899936319","8.89123722256178"
"de:05766:2698:0:2","Dt-Hohenloh, Boelckestraße Ri Brok","51.9414733802075","8.89125518886746"
"de:05766:2699:0:1","Dt-Hohenloh, Moritz-Rülf-Str Ri Bf","51.9448623913724","8.8953694728693"
"de:05766:2699:0:2","Dt-Hohenloh, Moritz-Rülf-Str Ri Brokh","51.944845779197","8.8953694728693"
"de:05766:2700:0:1","Dt-Jerxen-Orbke, Oetternstr alle Ri","51.9591576556248","8.87608264371657"
"de:05766:2702:0:1","Bad Salzuflen, Drosselweg alle Ri","52.097263037919","8.74880035109196"
"de:05766:2703:2:1","Le-Hörstmar, Uferstraße Ri Le","52.0121575887288","8.84950149445577"
"de:05766:2704:0:1","Bad Salzuflen, Stauteichstraße alle Ri","52.0906237204926","8.76310153041713"
"de:05766:2705:0:1","Lemgo, Lüpke Ri Lag","52.0196378072077","8.86911171711083"
"de:05766:2706:0:1","Lemgo, Lagesche Straße Ri Ste","52.0215505077992","8.88154440064478"
"de:05766:2706:0:2","Lemgo, Lagesche Straße Ri Lüp","52.0215836752961","8.88152643433909"
"de:05766:2707:0:1","Lemgo, Steinweg Ri Bhf","52.027044921001","8.89180316119085"
"de:05766:2708:0:1","Le-Brake, Markt Ri Wil","52.0156684161188","8.92227401563242"
"de:05766:2709:0:1","Lemgo, Junkerhaus Ri Bis","52.0262047727586","8.91664157880021"
"de:05766:2710:0:1","Lemgo, Nachtigall Ri Jun","52.0265585213107","8.92107027315154"
"de:05766:2711:0:1","Lemgo, Bellevue Ri Na","52.0264811390541","8.93938692179728"
"de:05766:2712:0:1","B.S-Kusenbaum, Wellenbusch Ri Ber","52.0442644819244","8.67837243280718"
"de:05766:2712:0:2","B.S-Kusenbaum, Wellenbusch Ri Has","52.0442589568134","8.6783544665015"
"de:05766:2725:0:1","B.S-Knetterheide, Oststraße Ri Bog","52.0543080043869","8.74055381678259"
"de:05766:2725:0:2","B.S-Knetterheide, Oststraße Ri Fin","52.0543135282555","8.7405987325468"
"de:05766:2726:0:1","B.S-Knetterheide, Bogenweg Ri Am","52.0542914327769","8.73707733663256"
"de:05766:2726:0:2","B.S-Knetterheide, Bogenweg Ri Ost","52.0542859089055","8.73706835347972"
"de:05766:2727:0:1","B.S-Knetterhd, Heerser Mühle Ri Dom","52.0615436867172","8.7447040333958"
"de:05766:2727:0:2","B.S-Knetterhd, Heerser Mühle Ri INeu","52.0615271177912","8.74465013447875"
"de:05766:2728:0:1","Dt-Loßbruch Ri Heid","51.9802766269821","8.89480353424023"
"de:05766:2729:0:1","B.S-Lockhausen, Uebbentrup Ri Wal","52.046004857896","8.67991753509608"
"de:05766:2735:0:1","Dt-Hohenloh, Hangar 21 Ri Bf","51.9469942361471","8.89901663292333"
"de:05766:2735:0:2","Dt-Hohenloh, Hangar 21 Ri Brok","51.9469831618906","8.89900764977049"
"de:05766:2740:0:1","B.S-Knetterheide, Schweerweg Ri Wei","52.0615713015801","8.7337625532337"
"de:05766:2740:0:2","B.S-Knetterheide, Schweerweg Ri Pau","52.061560255637","8.73370865431665"
"de:05766:2741:0:1","Lemgo, Johannistor","52.0270338665214","8.8932314824928"
"de:05766:2741:0:2","Lemgo, Johannistor","52.0270338665214","8.89324046564564"
"de:05766:2770:0:1","B.S-Wüsten, Kirchheider Str. Ri Wü","52.0868924651154","8.81168242098908"
"de:05766:2770:0:2","B.S-Wüsten, Kirchheider Str. Ri ZOB","52.0868538262234","8.81170038729476"
"de:05766:2771:0:1","B.S-Wüsten, Glimke Ri Hel","52.1162318004121","8.79377899737408"
"de:05766:2771:0:2","B.S-Wüsten, Glimke Ri Eng","52.1162428328297","8.79378798052692"
